id,session_key,driver_id,driver_number,stint_number,compound,lap_start,lap_end,tyre_age_at_start
1874,9506,russell,63,3,MEDIUM,3,19,8
1875,9506,ocon,31,3,MEDIUM,3,19,2
1876,9506,albon,23,3,MEDIUM,3,19,0
1877,9506,alonso,14,3,MEDIUM,3,18,7
1878,9506,alonso,14,4,MEDIUM,19,19,23
1879,9507,gasly,10,1,MEDIUM,1,12,0
1880,9507,piastri,81,1,MEDIUM,1,27,0
1881,9507,ocon,31,1,MEDIUM,1,22,0
1882,9507,kevin_magnussen,20,1,HARD,1,22,0
1883,9507,bottas,77,1,SOFT,1,11,0
1884,9507,max_verstappen,1,1,MEDIUM,1,23,0
1885,9507,norris,4,1,MEDIUM,1,29,0
1886,9507,leclerc,16,1,MEDIUM,1,19,0
1887,9507,tsunoda,22,1,MEDIUM,1,28,0
1888,9507,perez,11,1,MEDIUM,1,17,0
1889,9507,russell,63,1,MEDIUM,1,24,3
1890,9507,stroll,18,1,MEDIUM,1,11,0
1891,9507,hulkenberg,27,1,MEDIUM,1,12,0
1892,9507,sargeant,2,1,MEDIUM,1,11,0
1893,9507,alonso,14,1,HARD,1,22,1
1894,9507,albon,23,1,MEDIUM,1,10,0
1895,9507,ricciardo,3,1,HARD,1,28,0
1896,9507,zhou,24,1,MEDIUM,1,28,0
1897,9507,sainz,55,1,MEDIUM,1,27,0
1898,9507,hamilton,44,1,HARD,1,26,0
1899,9507,albon,23,2,HARD,11,53,0
1900,9507,stroll,18,2,HARD,12,28,1
1901,9507,sargeant,2,2,HARD,12,27,0
1902,9507,bottas,77,2,HARD,12,29,0
1903,9507,gasly,10,2,HARD,13,57,0
1904,9507,hulkenberg,27,2,HARD,13,28,0
1905,9507,perez,11,2,HARD,18,28,0
1906,9507,leclerc,16,2,HARD,20,57,0
1907,9507,ocon,31,2,HARD,23,57,0
1908,9507,alonso,14,2,MEDIUM,23,57,1
1909,9507,kevin_magnussen,20,2,MEDIUM,23,28,0
1910,9507,max_verstappen,1,2,HARD,24,57,0
1911,9507,russell,63,2,HARD,25,57,0
1912,9507,hamilton,44,2,MEDIUM,27,57,3
1913,9507,sainz,55,2,HARD,28,57,0
1914,9507,piastri,81,2,HARD,28,40,0
1915,9507,perez,11,3,MEDIUM,29,57,5
1916,9507,tsunoda,22,2,HARD,29,57,0
1917,9507,zhou,24,2,SOFT,29,57,0
1918,9507,ricciardo,3,2,MEDIUM,29,57,5
1919,9507,hulkenberg,27,3,MEDIUM,29,57,0
1920,9507,stroll,18,3,MEDIUM,29,57,0
1921,9507,kevin_magnussen,20,3,MEDIUM,29,31,0
1922,9507,norris,4,2,HARD,30,57,0
1923,9507,bottas,77,3,MEDIUM,30,57,0
1924,9507,kevin_magnussen,20,4,MEDIUM,32,57,3
1925,9507,piastri,81,3,MEDIUM,41,57,6
1926,9507,albon,23,3,SOFT,54,57,0
1927,9515,alonso,14,1,SOFT,1,7,0
1928,9515,stroll,18,1,MEDIUM,1,37,1
1929,9515,tsunoda,22,1,MEDIUM,1,12,0
1930,9515,zhou,24,1,HARD,1,33,0
1931,9515,ocon,31,1,MEDIUM,1,25,0
1932,9515,bottas,77,1,MEDIUM,1,8,0
1933,9515,gasly,10,1,SOFT,1,8,0
1934,9515,ricciardo,3,1,MEDIUM,1,11,0
1935,9515,russell,63,1,MEDIUM,1,21,0
1936,9515,leclerc,16,1,MEDIUM,1,25,0
1937,9515,hulkenberg,27,1,MEDIUM,1,13,0
1938,9515,kevin_magnussen,20,1,MEDIUM,1,37,0
1939,9515,perez,11,1,HARD,1,37,0
1940,9515,sargeant,2,1,HARD,1,31,0
1941,9515,norris,4,1,MEDIUM,1,22,0
1942,9515,hamilton,44,1,MEDIUM,1,27,0
1943,9515,sainz,55,1,MEDIUM,1,27,0
1944,9515,max_verstappen,1,1,MEDIUM,1,24,0
1945,9515,piastri,81,1,MEDIUM,1,23,0
1946,9515,albon,23,1,MEDIUM,1,8,0
1947,9515,alonso,14,2,HARD,8,40,1
1948,9515,albon,23,2,HARD,9,9,0
1949,9515,gasly,10,2,HARD,9,30,0
1950,9515,bottas,77,2,HARD,9,62,0
1951,9515,albon,23,3,MEDIUM,10,23,8
1952,9515,ricciardo,3,2,HARD,12,62,0
1953,9515,tsunoda,22,2,HARD,13,62,0
1954,9515,hulkenberg,27,2,HARD,14,62,0
1955,9515,russell,63,2,HARD,22,52,0
1956,9515,norris,4,2,HARD,23,63,1
1957,9515,piastri,81,2,HARD,24,63,1
1958,9515,max_verstappen,1,2,HARD,25,63,0
1959,9515,albon,23,4,MEDIUM,24,28,14
1960,9515,leclerc,16,2,HARD,26,63,0
1961,9515,ocon,31,2,HARD,26,62,0
1962,9515,sainz,55,2,HARD,28,63,0
1963,9515,hamilton,44,2,HARD,28,63,0
1964,9515,albon,23,5,MEDIUM,29,51,8
1965,9515,gasly,10,3,MEDIUM,31,62,0
1966,9515,sargeant,2,2,MEDIUM,32,62,0
1967,9515,zhou,24,2,MEDIUM,34,62,0
1968,9515,perez,11,2,MEDIUM,38,63,0
1969,9515,stroll,18,2,HARD,38,63,1
1970,9515,kevin_magnussen,20,2,HARD,38,62,0
1971,9515,alonso,14,3,MEDIUM,41,59,1
1972,9515,russell,63,3,MEDIUM,53,63,2
1973,9515,alonso,14,4,SOFT,60,62,0
1974,9523,ricciardo,3,1,MEDIUM,1,1,0
1975,9523,russell,63,1,HARD,1,1,0
1976,9523,gasly,10,1,HARD,1,1,0
1977,9523,piastri,81,1,MEDIUM,1,1,1
1978,9523,hamilton,44,1,HARD,1,1,0
1979,9523,norris,4,1,MEDIUM,1,1,1
1980,9523,ocon,31,1,HARD,,,0
1981,9523,tsunoda,22,1,MEDIUM,1,1,0
1982,9523,zhou,24,1,MEDIUM,1,1,0
1983,9523,bottas,77,1,HARD,1,1,0
1984,9523,albon,23,1,MEDIUM,1,1,0
1985,9523,leclerc,16,1,MEDIUM,1,1,0
1986,9523,hulkenberg,27,1,MEDIUM,,,0
1987,9523,alonso,14,1,HARD,1,1,1
1988,9523,kevin_magnussen,20,1,HARD,,,0
1989,9523,perez,11,1,HARD,,,0
1990,9523,stroll,18,1,HARD,1,1,1
1991,9523,sainz,55,1,MEDIUM,1,1,0
1992,9523,sargeant,2,1,HARD,1,1,0
1993,9523,max_verstappen,1,1,HARD,1,1,0
1994,9523,leclerc,16,2,HARD,1,78,0
1995,9523,piastri,81,2,HARD,1,78,1
1996,9523,sainz,55,2,HARD,1,78,0
1997,9523,norris,4,2,HARD,1,78,0
1998,9523,russell,63,2,MEDIUM,1,78,0
1999,9523,max_verstappen,1,2,MEDIUM,1,52,0
2000,9523,hamilton,44,2,MEDIUM,1,51,0
2001,9523,tsunoda,22,2,HARD,1,77,1
2002,9523,gasly,10,2,MEDIUM,1,77,0
2003,9523,albon,23,2,HARD,1,77,0
2004,9523,stroll,18,2,MEDIUM,1,42,1
2005,9523,ricciardo,3,2,HARD,1,76,1
2006,9523,sargeant,2,2,HARD,1,57,1
2007,9523,alonso,14,2,MEDIUM,1,76,1
2008,9523,bottas,77,2,MEDIUM,1,15,0
2009,9523,zhou,24,2,HARD,1,70,0
2010,9523,bottas,77,3,HARD,15,76,1
2011,9523,stroll,18,3,HARD,42,48,0
2012,9523,stroll,18,4,SOFT,48,76,0
2013,9523,hamilton,44,3,HARD,51,78,0
2014,9523,max_verstappen,1,3,HARD,52,78,0
2015,9523,sargeant,2,3,MEDIUM,57,76,0
2016,9523,zhou,24,3,SOFT,70,76,0
2017,9531,perez,11,1,INTERMEDIATE,1,25,0
2018,9531,ocon,31,1,INTERMEDIATE,1,44,0
2019,9531,bottas,77,1,INTERMEDIATE,1,42,0
2020,9531,max_verstappen,1,1,INTERMEDIATE,1,25,0
2021,9531,hulkenberg,27,1,WET,1,12,0
2022,9531,sargeant,2,1,INTERMEDIATE,1,23,0
2023,9531,tsunoda,22,1,INTERMEDIATE,1,44,0
2024,9531,ricciardo,3,1,INTERMEDIATE,1,26,0
2025,9531,albon,23,1,INTERMEDIATE,1,25,0
2026,9531,russell,63,1,INTERMEDIATE,1,25,0
2027,9531,stroll,18,1,INTERMEDIATE,1,25,0
2028,9531,norris,4,1,INTERMEDIATE,1,26,0
2029,9531,zhou,24,1,INTERMEDIATE,1,24,0
2030,9531,hamilton,44,1,INTERMEDIATE,1,25,0
2031,9531,alonso,14,1,INTERMEDIATE,1,25,0
2032,9531,kevin_magnussen,20,1,WET,1,7,0
2033,9531,sainz,55,1,INTERMEDIATE,1,25,0
2034,9531,gasly,10,1,INTERMEDIATE,1,25,0
2035,9531,leclerc,16,1,INTERMEDIATE,1,25,0
2036,9531,piastri,81,1,INTERMEDIATE,1,25,0
2037,9531,kevin_magnussen,20,2,INTERMEDIATE,7,25,0
2038,9531,hulkenberg,27,2,INTERMEDIATE,12,25,0
2039,9531,zhou,24,2,INTERMEDIATE,24,44,0
2040,9531,russell,63,2,INTERMEDIATE,25,45,0
2041,9531,max_verstappen,1,2,INTERMEDIATE,25,45,0
2042,9531,piastri,81,2,INTERMEDIATE,25,44,0
2043,9531,hamilton,44,2,INTERMEDIATE,25,43,0
2044,9531,alonso,14,2,INTERMEDIATE,25,44,0
2045,9531,stroll,18,2,INTERMEDIATE,25,44,0
2046,9531,albon,23,2,INTERMEDIATE,25,44,0
2047,9531,leclerc,16,2,INTERMEDIATE,25,28,0
2048,9531,gasly,10,2,INTERMEDIATE,25,40,0
2049,9531,sainz,55,2,INTERMEDIATE,25,43,0
2050,9531,kevin_magnussen,20,3,INTERMEDIATE,25,41,0
2051,9531,perez,11,2,INTERMEDIATE,25,43,0
2052,9531,hulkenberg,27,3,INTERMEDIATE,25,44,0
2053,9531,norris,4,2,INTERMEDIATE,26,47,0
2054,9531,ricciardo,3,2,INTERMEDIATE,26,43,0
2055,9531,leclerc,16,3,HARD,28,31,0
2056,9531,leclerc,16,4,INTERMEDIATE,31,40,0
2057,9531,gasly,10,3,HARD,40,70,0
2058,9531,kevin_magnussen,20,4,MEDIUM,41,54,0
2059,9531,bottas,77,2,MEDIUM,42,70,0
2060,9531,hamilton,44,3,MEDIUM,43,54,0
2061,9531,perez,11,3,MEDIUM,43,51,0
2062,9531,sainz,55,3,MEDIUM,43,52,0
2063,9531,ricciardo,3,3,MEDIUM,43,70,1
2064,9531,piastri,81,3,MEDIUM,44,70,0
2065,9531,tsunoda,22,2,MEDIUM,44,70,0
2066,9531,alonso,14,3,HARD,44,70,0
2067,9531,ocon,31,2,MEDIUM,44,70,0
2068,9531,stroll,18,3,HARD,44,70,1
2069,9531,albon,23,3,MEDIUM,44,52,0
2070,9531,hulkenberg,27,4,MEDIUM,44,70,0
2071,9531,max_verstappen,1,3,MEDIUM,45,70,0
2072,9531,zhou,24,3,MEDIUM,44,52,0
2073,9531,russell,63,3,HARD,46,54,0
2074,9531,norris,4,3,MEDIUM,47,70,0
2075,9531,zhou,24,4,MEDIUM,52,69,0
2076,9531,russell,63,4,MEDIUM,54,70,0
2077,9531,hamilton,44,4,HARD,54,70,0
2078,9531,kevin_magnussen,20,5,MEDIUM,54,70,0
2079,9539,russell,63,1,SOFT,1,15,3
2080,9539,albon,23,1,MEDIUM,1,18,0
2081,9539,stroll,18,1,SOFT,1,17,0
2082,9539,hamilton,44,1,SOFT,1,16,8
2083,9539,ricciardo,3,1,SOFT,1,16,0
2084,9539,alonso,14,1,SOFT,1,19,0
2085,9539,sainz,55,1,SOFT,1,15,0
2086,9539,norris,4,1,SOFT,1,23,0
2087,9539,gasly,10,1,SOFT,1,14,3
2088,9539,zhou,24,1,SOFT,1,9,0
2089,9539,piastri,81,1,SOFT,1,21,3
2090,9539,sargeant,2,1,SOFT,1,14,0
2091,9539,ocon,31,1,SOFT,1,13,3
2092,9539,kevin_magnussen,20,1,SOFT,1,10,0
2093,9539,bottas,77,1,SOFT,1,11,0
2094,9539,max_verstappen,1,1,SOFT,1,17,3
2095,9539,hulkenberg,27,1,SOFT,1,12,0
2096,9539,leclerc,16,1,SOFT,1,24,0
2097,9539,tsunoda,22,1,SOFT,1,9,0
2098,9539,perez,11,1,SOFT,1,13,3
2099,9539,tsunoda,22,2,MEDIUM,10,27,0
2100,9539,zhou,24,2,MEDIUM,10,41,0
2101,9539,kevin_magnussen,20,2,MEDIUM,11,29,0
2102,9539,bottas,77,2,SOFT,12,28,3
2103,9539,hulkenberg,27,2,MEDIUM,13,38,0
2104,9539,ocon,31,2,MEDIUM,14,37,0
2105,9539,perez,11,2,SOFT,14,31,3
2106,9539,gasly,10,2,MEDIUM,15,38,0
2107,9539,sargeant,2,2,MEDIUM,15,34,0
2108,9539,sainz,55,2,MEDIUM,16,36,0
2109,9539,russell,63,2,MEDIUM,16,36,0
2110,9539,hamilton,44,2,MEDIUM,17,43,0
2111,9539,ricciardo,3,2,MEDIUM,17,42,0
2112,9539,max_verstappen,1,2,MEDIUM,18,44,0
2113,9539,stroll,18,2,MEDIUM,18,37,1
2114,9539,albon,23,2,SOFT,19,43,0
2115,9539,alonso,14,2,MEDIUM,20,45,1
2116,9539,piastri,81,2,MEDIUM,22,46,0
2117,9539,norris,4,2,MEDIUM,24,47,0
2118,9539,leclerc,16,2,MEDIUM,25,47,0
2119,9539,tsunoda,22,3,HARD,28,44,0
2120,9539,bottas,77,3,HARD,29,65,0
2121,9539,kevin_magnussen,20,3,HARD,30,65,0
2122,9539,perez,11,3,MEDIUM,32,49,0
2123,9539,sargeant,2,3,HARD,35,64,0
2124,9539,russell,63,3,HARD,37,66,0
2125,9539,sainz,55,3,HARD,37,66,0
2126,9539,ocon,31,3,HARD,38,66,0
2127,9539,stroll,18,3,HARD,38,65,1
2128,9539,gasly,10,3,HARD,39,66,0
2129,9539,hulkenberg,27,3,HARD,39,66,0
2130,9539,zhou,24,3,HARD,42,65,0
2131,9539,ricciardo,3,3,HARD,43,65,0
2132,9539,hamilton,44,3,SOFT,44,66,3
2133,9539,max_verstappen,1,3,SOFT,45,66,0
2134,9539,albon,23,3,SOFT,44,65,0
2135,9539,tsunoda,22,4,SOFT,45,65,0
2136,9539,alonso,14,3,HARD,46,65,0
2137,9539,piastri,81,3,SOFT,47,66,3
2138,9539,norris,4,3,SOFT,48,66,0
2139,9539,leclerc,16,3,SOFT,48,66,3
2140,9539,perez,11,4,SOFT,50,66,3
2141,9549,max_verstappen,1,1,MEDIUM,1,23,5
2142,9549,gasly,10,1,MEDIUM,1,23,3
2143,9549,piastri,81,1,MEDIUM,1,23,3
2144,9549,leclerc,16,1,MEDIUM,1,23,4
2145,9549,perez,11,1,MEDIUM,1,23,6
2146,9549,ocon,31,1,MEDIUM,1,23,6
2147,9549,bottas,77,1,MEDIUM,1,23,0
2148,9549,russell,63,1,MEDIUM,1,23,3
2149,9549,hulkenberg,27,1,MEDIUM,1,23,6
2150,9549,tsunoda,22,1,MEDIUM,1,23,3
2151,9549,sargeant,2,1,MEDIUM,1,23,3
2152,9549,ricciardo,3,1,MEDIUM,1,23,6
2153,9549,albon,23,1,MEDIUM,1,23,6
2154,9549,stroll,18,1,MEDIUM,1,23,3
2155,9549,sainz,55,1,MEDIUM,1,23,3
2156,9549,norris,4,1,MEDIUM,1,23,4
2157,9549,hamilton,44,1,MEDIUM,1,23,4
2158,9549,zhou,24,1,MEDIUM,1,23,0
2159,9549,alonso,14,1,MEDIUM,1,23,6
2160,9549,kevin_magnussen,20,1,MEDIUM,1,23,3
2161,9550,perez,11,1,MEDIUM,1,21,0
2162,9550,ocon,31,1,MEDIUM,1,19,0
2163,9550,bottas,77,1,MEDIUM,1,19,0
2164,9550,russell,63,1,MEDIUM,1,22,0
2165,9550,max_verstappen,1,1,MEDIUM,1,23,0
2166,9550,hulkenberg,27,1,MEDIUM,1,11,0
2167,9550,tsunoda,22,1,MEDIUM,1,21,0
2168,9550,sargeant,2,1,MEDIUM,1,1,0
2169,9550,albon,23,1,MEDIUM,1,12,0
2170,9550,ricciardo,3,1,MEDIUM,1,10,0
2171,9550,stroll,18,1,MEDIUM,1,20,1
2172,9550,norris,4,1,MEDIUM,1,23,0
2173,9550,hamilton,44,1,MEDIUM,1,21,0
2174,9550,zhou,24,1,HARD,1,28,0
2175,9550,alonso,14,1,MEDIUM,1,11,3
2176,9550,kevin_magnussen,20,1,MEDIUM,1,10,0
2177,9550,sainz,55,1,MEDIUM,1,22,0
2178,9550,gasly,10,1,MEDIUM,1,20,0
2179,9550,piastri,81,1,MEDIUM,1,25,0
2180,9550,leclerc,16,1,MEDIUM,1,1,0
2181,9550,leclerc,16,2,HARD,2,16,0
2182,9550,sargeant,2,2,MEDIUM,2,20,0
2183,9550,kevin_magnussen,20,2,HARD,11,38,0
2184,9550,ricciardo,3,2,HARD,11,37,0
2185,9550,hulkenberg,27,2,HARD,12,39,0
2186,9550,alonso,14,2,MEDIUM,12,35,0
2187,9550,albon,23,2,HARD,13,39,0
2188,9550,leclerc,16,3,MEDIUM,17,33,0
2189,9550,ocon,31,2,HARD,20,43,0
2190,9550,bottas,77,2,HARD,20,42,0
2191,9550,gasly,10,2,HARD,21,42,0
2192,9550,stroll,18,2,MEDIUM,21,43,0
2193,9550,sargeant,2,3,HARD,21,49,0
2194,9550,hamilton,44,2,HARD,22,53,0
2195,9550,perez,11,2,HARD,22,51,0
2196,9550,tsunoda,22,2,HARD,22,44,0
2197,9550,sainz,55,2,HARD,23,47,0
2198,9550,russell,63,2,MEDIUM,23,46,0
2199,9550,max_verstappen,1,2,HARD,24,51,0
2200,9550,norris,4,2,HARD,24,51,0
2201,9550,piastri,81,2,HARD,26,51,0
2202,9550,zhou,24,2,MEDIUM,29,51,0
2203,9550,leclerc,16,4,MEDIUM,34,51,1
2204,9550,alonso,14,3,HARD,36,68,1
2205,9550,ricciardo,3,3,HARD,38,71,0
2206,9550,kevin_magnussen,20,3,HARD,39,71,0
2207,9550,hulkenberg,27,3,HARD,40,71,0
2208,9550,albon,23,3,HARD,40,70,0
2209,9550,gasly,10,3,MEDIUM,43,71,0
2210,9550,bottas,77,3,HARD,43,70,0
2211,9550,ocon,31,3,MEDIUM,44,71,0
2212,9550,stroll,18,3,HARD,44,70,1
2213,9550,tsunoda,22,3,HARD,45,70,0
2214,9550,russell,63,3,HARD,47,71,0
2215,9550,sainz,55,3,MEDIUM,48,71,0
2216,9550,sargeant,2,4,MEDIUM,50,69,0
2217,9550,max_verstappen,1,3,MEDIUM,52,64,3
2218,9550,norris,4,3,MEDIUM,52,64,0
2219,9550,piastri,81,3,MEDIUM,52,71,0
2220,9550,perez,11,3,MEDIUM,52,71,5
2221,9550,leclerc,16,5,MEDIUM,52,71,6
2222,9550,zhou,24,3,HARD,52,70,0
2223,9550,hamilton,44,3,MEDIUM,54,71,0
2224,9550,max_verstappen,1,4,SOFT,65,71,0
2225,9550,alonso,14,4,SOFT,69,70,0
2226,9558,bottas,77,1,MEDIUM,1,26,0
2227,9558,gasly,10,1,MEDIUM,,,0
2228,9558,ricciardo,3,1,MEDIUM,1,26,0
2229,9558,zhou,24,1,SOFT,1,12,0
2230,9558,ocon,31,1,SOFT,1,19,0
2231,9558,tsunoda,22,1,MEDIUM,1,27,0
2232,9558,norris,4,1,MEDIUM,1,27,0
2233,9558,piastri,81,1,MEDIUM,1,28,0
2234,9558,albon,23,1,MEDIUM,1,27,0
2235,9558,alonso,14,1,MEDIUM,1,27,0
2236,9558,max_verstappen,1,1,MEDIUM,1,26,0
2237,9558,leclerc,16,1,MEDIUM,1,19,0
2238,9558,russell,63,1,MEDIUM,1,27,0
2239,9558,kevin_magnussen,20,1,MEDIUM,1,27,0
2240,9558,hulkenberg,27,1,MEDIUM,1,26,0
2241,9558,stroll,18,1,MEDIUM,1,26,0
2242,9558,perez,11,1,HARD,1,19,0
2243,9558,sargeant,2,1,MEDIUM,1,27,0
2244,9558,hamilton,44,1,MEDIUM,1,27,0
2245,9558,sainz,55,1,MEDIUM,1,26,0
2246,9558,zhou,24,2,MEDIUM,13,19,0
2247,9558,leclerc,16,2,INTERMEDIATE,20,27,0
2248,9558,perez,11,2,INTERMEDIATE,20,28,0
2249,9558,ocon,31,2,INTERMEDIATE,20,21,0
2250,9558,zhou,24,3,INTERMEDIATE,20,26,0
2251,9558,ocon,31,3,MEDIUM,22,26,0
2252,9558,max_verstappen,1,2,INTERMEDIATE,27,38,0
2253,9558,sainz,55,2,INTERMEDIATE,27,39,0
2254,9558,hulkenberg,27,2,INTERMEDIATE,27,39,0
2255,9558,stroll,18,2,INTERMEDIATE,27,39,0
2256,9558,ricciardo,3,2,INTERMEDIATE,27,37,0
2257,9558,bottas,77,2,INTERMEDIATE,27,37,0
2258,9558,norris,4,2,INTERMEDIATE,28,39,0
2259,9558,hamilton,44,2,INTERMEDIATE,28,38,0
2260,9558,russell,63,2,INTERMEDIATE,28,33,0
2261,9558,alonso,14,2,INTERMEDIATE,28,38,0
2262,9558,tsunoda,22,2,INTERMEDIATE,28,38,0
2263,9558,albon,23,2,INTERMEDIATE,28,38,0
2264,9558,ocon,31,4,INTERMEDIATE,27,38,0
2265,9558,kevin_magnussen,20,2,INTERMEDIATE,28,37,0
2266,9558,sargeant,2,2,INTERMEDIATE,28,38,0
2267,9558,zhou,24,4,INTERMEDIATE,27,37,0
2268,9558,piastri,81,2,INTERMEDIATE,29,38,0
2269,9558,leclerc,16,3,INTERMEDIATE,28,37,0
2270,9558,perez,11,3,INTERMEDIATE,29,37,0
2271,9558,kevin_magnussen,20,3,SOFT,38,52,0
2272,9558,ricciardo,3,3,SOFT,38,51,0
2273,9558,bottas,77,3,SOFT,38,51,0
2274,9558,hamilton,44,3,SOFT,39,52,0
2275,9558,max_verstappen,1,3,HARD,39,52,0
2276,9558,piastri,81,3,MEDIUM,39,52,0
2277,9558,leclerc,16,4,SOFT,38,51,0
2278,9558,perez,11,4,MEDIUM,38,47,0
2279,9558,alonso,14,3,MEDIUM,39,52,0
2280,9558,tsunoda,22,3,SOFT,39,52,0
2281,9558,albon,23,3,MEDIUM,39,52,0
2282,9558,sargeant,2,3,SOFT,39,52,0
2283,9558,norris,4,3,SOFT,40,52,2
2284,9558,zhou,24,5,SOFT,38,50,1
2285,9558,sainz,55,3,HARD,40,50,0
2286,9558,hulkenberg,27,3,SOFT,40,52,3
2287,9558,stroll,18,3,MEDIUM,40,52,0
2288,9558,ocon,31,5,MEDIUM,39,50,0
2289,9558,perez,11,5,SOFT,48,50,0
2290,9558,sainz,55,4,SOFT,51,52,3
2291,9566,bottas,77,1,MEDIUM,1,16,1
2292,9566,russell,63,1,HARD,1,33,0
2293,9566,max_verstappen,1,1,MEDIUM,1,21,0
2294,9566,hulkenberg,27,1,MEDIUM,1,2,0
2295,9566,tsunoda,22,1,MEDIUM,1,29,0
2296,9566,sargeant,2,1,MEDIUM,1,8,0
2297,9566,ricciardo,3,1,MEDIUM,1,7,0
2298,9566,albon,23,1,SOFT,1,6,0
2299,9566,stroll,18,1,SOFT,1,14,3
2300,9566,norris,4,1,MEDIUM,1,17,0
2301,9566,hamilton,44,1,MEDIUM,1,16,0
2302,9566,zhou,24,1,MEDIUM,1,7,1
2303,9566,alonso,14,1,SOFT,1,7,2
2304,9566,kevin_magnussen,20,1,SOFT,1,6,0
2305,9566,sainz,55,1,MEDIUM,1,21,0
2306,9566,ocon,31,1,MEDIUM,1,6,0
2307,9566,gasly,10,1,HARD,1,28,0
2308,9566,piastri,81,1,MEDIUM,1,18,0
2309,9566,leclerc,16,1,MEDIUM,1,23,0
2310,9566,perez,11,1,HARD,1,28,0
2311,9566,hulkenberg,27,2,HARD,3,29,0
2312,9566,ocon,31,2,HARD,7,30,0
2313,9566,albon,23,2,HARD,7,29,0
2314,9566,kevin_magnussen,20,2,HARD,7,34,0
2315,9566,alonso,14,2,MEDIUM,8,37,1
2316,9566,ricciardo,3,2,HARD,8,28,0
2317,9566,zhou,24,2,HARD,8,36,0
2318,9566,sargeant,2,2,HARD,9,33,0
2319,9566,stroll,18,2,MEDIUM,15,45,1
2320,9566,hamilton,44,2,HARD,17,40,0
2321,9566,bottas,77,2,HARD,17,45,0
2322,9566,norris,4,2,HARD,18,45,1
2323,9566,piastri,81,2,HARD,19,47,1
2324,9566,max_verstappen,1,2,HARD,22,49,0
2325,9566,sainz,55,2,HARD,22,47,0
2326,9566,leclerc,16,2,HARD,24,40,0
2327,9566,perez,11,2,MEDIUM,29,47,0
2328,9566,gasly,10,2,MEDIUM,29,33,0
2329,9566,ricciardo,3,3,HARD,29,69,0
2330,9566,tsunoda,22,2,HARD,30,70,0
2331,9566,hulkenberg,27,3,HARD,30,69,0
2332,9566,albon,23,3,HARD,30,69,0
2333,9566,ocon,31,3,HARD,31,64,0
2334,9566,russell,63,2,MEDIUM,34,53,0
2335,9566,sargeant,2,3,HARD,34,63,0
2336,9566,kevin_magnussen,20,3,HARD,35,69,0
2337,9566,zhou,24,3,HARD,37,69,0
2338,9566,alonso,14,3,HARD,38,70,1
2339,9566,leclerc,16,3,MEDIUM,41,70,0
2340,9566,hamilton,44,3,HARD,41,70,0
2341,9566,norris,4,3,MEDIUM,46,70,1
2342,9566,stroll,18,3,HARD,46,70,1
2343,9566,bottas,77,3,HARD,46,69,0
2344,9566,piastri,81,3,MEDIUM,48,70,1
2345,9566,sainz,55,3,MEDIUM,48,70,0
2346,9566,perez,11,3,MEDIUM,48,70,0
2347,9566,max_verstappen,1,3,MEDIUM,50,70,0
2348,9566,russell,63,3,HARD,54,70,0
2349,9566,sargeant,2,4,SOFT,64,69,0
2350,9566,ocon,31,4,SOFT,65,69,0
2351,9574,alonso,14,1,MEDIUM,1,13,0
2352,9574,russell,63,1,MEDIUM,1,10,0
2353,9574,hulkenberg,27,1,MEDIUM,1,7,0
2354,9574,stroll,18,1,MEDIUM,1,12,0
2355,9574,ocon,31,1,MEDIUM,1,12,0
2356,9574,tsunoda,22,1,MEDIUM,1,15,0
2357,9574,hamilton,44,1,MEDIUM,1,11,0
2358,9574,kevin_magnussen,20,1,MEDIUM,1,17,0
2359,9574,gasly,10,1,MEDIUM,1,9,0
2360,9574,max_verstappen,1,1,MEDIUM,1,10,0
2361,9574,ricciardo,3,1,SOFT,1,8,0
2362,9574,perez,11,1,MEDIUM,1,11,0
2363,9574,leclerc,16,1,MEDIUM,1,12,0
2364,9574,sainz,55,1,HARD,1,20,0
2365,9574,bottas,77,1,MEDIUM,1,11,0
2366,9574,zhou,24,1,HARD,1,5,0
2367,9574,sargeant,2,1,MEDIUM,1,8,0
2368,9574,norris,4,1,MEDIUM,1,15,0
2369,9574,piastri,81,1,MEDIUM,1,11,0
2370,9574,albon,23,1,MEDIUM,1,8,0
2371,9574,hulkenberg,27,2,HARD,8,20,0
2372,9574,albon,23,2,MEDIUM,9,23,0
2373,9574,ricciardo,3,2,MEDIUM,9,21,0
2374,9574,sargeant,2,2,MEDIUM,9,24,0
2375,9574,gasly,10,2,HARD,10,28,0
2376,9574,russell,63,2,HARD,11,44,0
2377,9574,max_verstappen,1,2,HARD,11,28,0
2378,9574,hamilton,44,2,HARD,12,26,0
2379,9574,perez,11,2,MEDIUM,12,21,0
2380,9574,piastri,81,2,HARD,12,30,0
2381,9574,bottas,77,2,HARD,12,35,0
2382,9574,leclerc,16,2,HARD,13,25,0
2383,9574,ocon,31,2,HARD,13,30,0
2384,9574,stroll,18,2,HARD,13,44,0
2385,9574,alonso,14,2,HARD,14,44,0
2386,9574,norris,4,2,HARD,16,29,0
2387,9574,tsunoda,22,2,HARD,16,44,1
2388,9574,kevin_magnussen,20,2,HARD,18,44,0
2389,9574,sainz,55,2,MEDIUM,21,28,0
2390,9574,hulkenberg,27,3,MEDIUM,21,44,0
2391,9574,perez,11,3,HARD,22,42,0
2392,9574,ricciardo,3,3,HARD,22,44,1
2393,9574,albon,23,3,HARD,24,44,0
