id,race_id,driver_id,constructor_id,number,position,points,grid,laps,status,qualifying_position
1587,2006_4,webber,williams,9,6,3.0,10,62,Finished,10
1588,2006_4,button,honda,12,7,2.0,2,62,Finished,2
1589,2006_4,fisichella,renault,2,8,1.0,11,62,Finished,11
1590,2006_4,ralf_schumacher,toyota,7,9,0.0,6,62,Finished,6
1591,2006_4,barrichello,honda,11,10,0.0,3,62,Finished,3
1592,2006_4,rosberg,williams,10,11,0.0,13,62,Finished,13
1593,2006_4,villeneuve,bmw_sauber,17,12,0.0,12,62,Finished,12
1594,2006_4,heidfeld,bmw_sauber,16,13,0.0,15,61,+1 Lap,15
1595,2006_4,liuzzi,toro_rosso,20,14,0.0,16,61,+1 Lap,16
1596,2006_4,speed,toro_rosso,21,15,0.0,18,61,+1 Lap,18
1597,2006_4,monteiro,mf1,18,16,0.0,19,60,+2 Laps,19
1598,2006_4,coulthard,red_bull,14,17,0.0,14,47,Driveshaft,14
1599,2006_4,sato,super_aguri,22,18,0.0,21,44,Spun off,21
1600,2006_4,klien,red_bull,15,19,0.0,17,40,Hydraulics,17
1601,2006_4,ide,super_aguri,23,20,0.0,22,23,Suspension,22
1602,2006_4,trulli,toyota,8,21,0.0,9,5,Steering,9
1603,2006_4,albers,mf1,19,22,0.0,20,0,Accident,20
1604,2006_5,michael_schumacher,ferrari,5,1,10.0,2,60,Finished,2
1605,2006_5,alonso,renault,1,2,8.0,1,60,Finished,1
1606,2006_5,massa,ferrari,6,3,6.0,3,60,Finished,3
1607,2006_5,raikkonen,mclaren,3,4,5.0,5,60,Finished,5
1608,2006_5,barrichello,honda,11,5,4.0,4,60,Finished,4
1609,2006_5,fisichella,renault,2,6,3.0,11,60,Finished,13
1610,2006_5,rosberg,williams,10,7,2.0,22,60,Finished,12
1611,2006_5,villeneuve,bmw_sauber,17,8,1.0,9,60,Finished,8
1612,2006_5,trulli,toyota,8,9,0.0,7,59,+1 Lap,7
1613,2006_5,heidfeld,bmw_sauber,16,10,0.0,13,59,+1 Lap,15
1614,2006_5,speed,toro_rosso,21,11,0.0,17,59,+1 Lap,19
1615,2006_5,monteiro,mf1,18,12,0.0,18,59,+1 Lap,20
1616,2006_5,albers,mf1,19,13,0.0,16,59,+1 Lap,18
1617,2006_5,ralf_schumacher,toyota,7,14,0.0,10,52,Engine,11
1618,2006_5,montoya,mclaren,4,15,0.0,8,52,Engine,9
1619,2006_5,sato,super_aguri,22,16,0.0,20,45,Hydraulics,21
1620,2006_5,montagny,super_aguri,23,17,0.0,21,29,Hydraulics,22
1621,2006_5,button,honda,12,18,0.0,6,28,Engine,6
1622,2006_5,klien,red_bull,15,19,0.0,15,28,Gearbox,17
1623,2006_5,webber,williams,9,20,0.0,19,12,Hydraulics,10
1624,2006_5,coulthard,red_bull,14,21,0.0,12,2,Accident,14
1625,2006_5,liuzzi,toro_rosso,20,22,0.0,14,0,Accident,16
1626,2006_6,alonso,renault,1,1,10.0,1,66,Finished,1
1627,2006_6,michael_schumacher,ferrari,5,2,8.0,3,66,Finished,3
1628,2006_6,fisichella,renault,2,3,6.0,2,66,Finished,2
1629,2006_6,massa,ferrari,6,4,5.0,4,66,Finished,4
1630,2006_6,raikkonen,mclaren,3,5,4.0,9,66,Finished,9
1631,2006_6,button,honda,12,6,3.0,8,66,Finished,8
1632,2006_6,barrichello,honda,11,7,2.0,5,65,+1 Lap,5
1633,2006_6,heidfeld,bmw_sauber,16,8,1.0,10,65,+1 Lap,10
1634,2006_6,webber,williams,9,9,0.0,11,65,+1 Lap,11
1635,2006_6,trulli,toyota,8,10,0.0,7,65,+1 Lap,7
1636,2006_6,rosberg,williams,10,11,0.0,13,65,+1 Lap,13
1637,2006_6,villeneuve,bmw_sauber,17,12,0.0,22,65,+1 Lap,14
1638,2006_6,klien,red_bull,15,13,0.0,14,65,+1 Lap,15
1639,2006_6,coulthard,red_bull,14,14,0.0,21,65,+1 Lap,22
1640,2006_6,liuzzi,toro_rosso,20,15,0.0,15,63,Hydraulics,16
1641,2006_6,monteiro,mf1,18,16,0.0,17,63,+3 Laps,18
1642,2006_6,sato,super_aguri,22,17,0.0,19,62,+4 Laps,20
1643,2006_6,albers,mf1,19,18,0.0,18,48,Broken wing,19
1644,2006_6,speed,toro_rosso,21,19,0.0,16,47,Engine,17
1645,2006_6,ralf_schumacher,toyota,7,20,0.0,6,31,Electronics,6
1646,2006_6,montoya,mclaren,4,21,0.0,12,17,Spun off,12
1647,2006_6,montagny,super_aguri,23,22,0.0,20,10,Driveshaft,21
1648,2006_7,alonso,renault,1,1,10.0,1,78,Finished,1
1649,2006_7,montoya,mclaren,4,2,8.0,4,78,Finished,4
1650,2006_7,coulthard,red_bull,14,3,6.0,7,78,Finished,7
1651,2006_7,barrichello,honda,11,4,5.0,5,78,Finished,5
1652,2006_7,michael_schumacher,ferrari,5,5,4.0,22,78,Finished,22
1653,2006_7,fisichella,renault,2,6,3.0,9,78,Finished,9
1654,2006_7,heidfeld,bmw_sauber,16,7,2.0,15,77,+1 Lap,15
1655,2006_7,ralf_schumacher,toyota,7,8,1.0,10,77,+1 Lap,10
1656,2006_7,massa,ferrari,6,9,0.0,21,77,+1 Lap,21
1657,2006_7,liuzzi,toro_rosso,20,10,0.0,12,77,+1 Lap,12
1658,2006_7,button,honda,12,11,0.0,13,77,+1 Lap,13
1659,2006_7,albers,mf1,19,12,0.0,16,77,+1 Lap,16
1660,2006_7,speed,toro_rosso,21,13,0.0,18,77,+1 Lap,18
1661,2006_7,villeneuve,bmw_sauber,17,14,0.0,14,77,+1 Lap,14
1662,2006_7,monteiro,mf1,18,15,0.0,17,76,+2 Laps,17
1663,2006_7,montagny,super_aguri,23,16,0.0,20,75,+3 Laps,20
1664,2006_7,trulli,toyota,8,17,0.0,6,72,Hydraulics,6
1665,2006_7,klien,red_bull,15,18,0.0,11,56,Transmission,11
1666,2006_7,rosberg,williams,10,19,0.0,8,51,Accident,8
1667,2006_7,raikkonen,mclaren,3,20,0.0,3,50,Heat shield fire,3
1668,2006_7,webber,williams,9,21,0.0,2,48,Exhaust,2
1669,2006_7,sato,super_aguri,22,22,0.0,19,46,Electrical,19
1670,2006_8,alonso,renault,1,1,10.0,1,60,Finished,1
1671,2006_8,michael_schumacher,ferrari,5,2,8.0,3,60,Finished,3
1672,2006_8,raikkonen,mclaren,3,3,6.0,2,60,Finished,2
1673,2006_8,fisichella,renault,2,4,5.0,5,60,Finished,5
1674,2006_8,massa,ferrari,6,5,4.0,4,60,Finished,4
1675,2006_8,montoya,mclaren,4,6,3.0,8,60,Finished,8
1676,2006_8,heidfeld,bmw_sauber,16,7,2.0,9,60,Finished,9
1677,2006_8,villeneuve,bmw_sauber,17,8,1.0,10,60,Finished,10
1678,2006_8,rosberg,williams,10,9,0.0,12,60,Finished,12
1679,2006_8,barrichello,honda,11,10,0.0,6,59,+1 Lap,6
1680,2006_8,trulli,toyota,8,11,0.0,22,59,+1 Lap,22
1681,2006_8,coulthard,red_bull,14,12,0.0,11,59,+1 Lap,11
1682,2006_8,liuzzi,toro_rosso,20,13,0.0,13,59,+1 Lap,13
1683,2006_8,klien,red_bull,15,14,0.0,14,59,+1 Lap,14
1684,2006_8,albers,mf1,19,15,0.0,18,59,+1 Lap,18
1685,2006_8,monteiro,mf1,18,16,0.0,16,58,+2 Laps,16
1686,2006_8,sato,super_aguri,22,17,0.0,20,57,+3 Laps,20
1687,2006_8,montagny,super_aguri,23,18,0.0,21,57,+3 Laps,21
1688,2006_8,button,honda,12,19,0.0,19,8,Oil leak,19
1689,2006_8,speed,toro_rosso,21,20,0.0,15,1,Accident,15
1690,2006_8,ralf_schumacher,toyota,7,21,0.0,7,0,Accident,7
1691,2006_8,webber,williams,9,22,0.0,17,0,Accident,17
1692,2006_9,alonso,renault,1,1,10.0,1,70,Finished,1
1693,2006_9,michael_schumacher,ferrari,5,2,8.0,5,70,Finished,5
1694,2006_9,raikkonen,mclaren,3,3,6.0,3,70,Finished,3
1695,2006_9,fisichella,renault,2,4,5.0,2,70,Finished,2
1696,2006_9,massa,ferrari,6,5,4.0,10,70,Finished,10
1697,2006_9,trulli,toyota,8,6,3.0,4,69,+1 Lap,4
1698,2006_9,heidfeld,bmw_sauber,16,7,2.0,13,69,+1 Lap,13
1699,2006_9,coulthard,red_bull,14,8,1.0,22,69,+1 Lap,16
1700,2006_9,button,honda,12,9,0.0,8,69,+1 Lap,8
1701,2006_9,speed,toro_rosso,21,10,0.0,17,69,+1 Lap,18
1702,2006_9,klien,red_bull,15,11,0.0,12,69,+1 Lap,12
1703,2006_9,webber,williams,9,12,0.0,16,69,+1 Lap,17
1704,2006_9,liuzzi,toro_rosso,20,13,0.0,15,68,+2 Laps,15
1705,2006_9,monteiro,mf1,18,14,0.0,18,66,+4 Laps,19
1706,2006_9,sato,super_aguri,22,15,0.0,20,64,Accident,21
1707,2006_9,villeneuve,bmw_sauber,17,16,0.0,11,58,Accident,11
1708,2006_9,ralf_schumacher,toyota,7,17,0.0,14,58,Retired,14
1709,2006_9,montoya,mclaren,4,18,0.0,7,13,Accident,7
1710,2006_9,barrichello,honda,11,19,0.0,9,11,Mechanical,9
1711,2006_9,montagny,super_aguri,23,20,0.0,21,2,Engine,22
1712,2006_9,rosberg,williams,10,21,0.0,6,1,Accident,6
1713,2006_9,albers,mf1,19,22,0.0,19,0,Accident,20
1714,2006_10,michael_schumacher,ferrari,5,1,10.0,1,73,Finished,1
1715,2006_10,massa,ferrari,6,2,8.0,2,73,Finished,2
1716,2006_10,fisichella,renault,2,3,6.0,3,73,Finished,3
1717,2006_10,trulli,toyota,8,4,5.0,22,73,Finished,20
1718,2006_10,alonso,renault,1,5,4.0,5,73,Finished,5
1719,2006_10,barrichello,honda,11,6,3.0,4,73,Finished,4
1720,2006_10,coulthard,red_bull,14,7,2.0,17,72,+1 Lap,17
1721,2006_10,liuzzi,toro_rosso,20,8,1.0,20,72,+1 Lap,21
1722,2006_10,rosberg,williams,10,9,0.0,21,72,+1 Lap,19
1723,2006_10,ralf_schumacher,toyota,7,10,0.0,8,62,+11 Laps,8
1724,2006_10,albers,mf1,19,11,0.0,14,37,Transmission,14
1725,2006_10,villeneuve,bmw_sauber,17,12,0.0,6,23,Engine,6
1726,2006_10,monteiro,mf1,18,13,0.0,15,9,Accident,15
1727,2006_10,sato,super_aguri,22,14,0.0,18,6,Accident,18
1728,2006_10,button,honda,12,15,0.0,7,3,Accident,7
1729,2006_10,raikkonen,mclaren,3,16,0.0,9,0,Accident,9
1730,2006_10,heidfeld,bmw_sauber,16,17,0.0,10,0,Accident,10
1731,2006_10,montoya,mclaren,4,18,0.0,11,0,Accident,11
1732,2006_10,webber,williams,9,19,0.0,12,0,Accident,12
1733,2006_10,speed,toro_rosso,21,20,0.0,13,0,Accident,13
1734,2006_10,klien,red_bull,15,21,0.0,16,0,Accident,16
1735,2006_10,montagny,super_aguri,23,22,0.0,19,0,Accident,22
1736,2006_11,michael_schumacher,ferrari,5,1,10.0,1,70,Finished,1
1737,2006_11,alonso,renault,1,2,8.0,3,70,Finished,3
1738,2006_11,massa,ferrari,6,3,6.0,2,70,Finished,2
1739,2006_11,ralf_schumacher,toyota,7,4,5.0,5,70,Finished,5
1740,2006_11,raikkonen,mclaren,3,5,4.0,6,70,Finished,6
1741,2006_11,fisichella,renault,2,6,3.0,7,70,Finished,7
1742,2006_11,rosa,mclaren,4,7,2.0,8,70,Finished,8
1743,2006_11,heidfeld,bmw_sauber,16,8,1.0,11,69,+1 Lap,12
1744,2006_11,coulthard,red_bull,14,9,0.0,9,69,+1 Lap,10
1745,2006_11,speed,toro_rosso,21,10,0.0,14,69,+1 Lap,15
1746,2006_11,villeneuve,bmw_sauber,17,11,0.0,16,69,+1 Lap,18
1747,2006_11,klien,red_bull,15,12,0.0,12,69,+1 Lap,13
1748,2006_11,liuzzi,toro_rosso,20,13,0.0,22,69,+1 Lap,17
1749,2006_11,rosberg,williams,10,14,0.0,18,68,+2 Laps,9
1750,2006_11,albers,mf1,19,15,0.0,15,68,+2 Laps,16
1751,2006_11,montagny,super_aguri,23,16,0.0,20,67,+3 Laps,21
1752,2006_11,button,honda,12,17,0.0,17,61,Technical,19
1753,2006_11,webber,williams,9,18,0.0,10,55,Wheel rim,11
1754,2006_11,trulli,toyota,8,19,0.0,4,39,Brakes,4
1755,2006_11,barrichello,honda,11,20,0.0,13,28,Engine,14
1756,2006_11,monteiro,mf1,18,21,0.0,19,11,Mechanical,20
1757,2006_11,sato,super_aguri,22,22,0.0,21,0,Transmission,22
1758,2006_12,michael_schumacher,ferrari,5,1,10.0,2,67,Finished,2
1759,2006_12,massa,ferrari,6,2,8.0,3,67,Finished,3
1760,2006_12,raikkonen,mclaren,3,3,6.0,1,67,Finished,1
1761,2006_12,button,honda,12,4,5.0,4,67,Finished,4
1762,2006_12,alonso,renault,1,5,4.0,7,67,Finished,7
1763,2006_12,fisichella,renault,2,6,3.0,5,67,Finished,5
1764,2006_12,trulli,toyota,8,7,2.0,20,67,Finished,13
1765,2006_12,klien,red_bull,15,8,1.0,12,67,Finished,12
1766,2006_12,ralf_schumacher,toyota,7,9,0.0,8,67,Finished,8
1767,2006_12,liuzzi,toro_rosso,20,10,0.0,16,66,+1 Lap,17
1768,2006_12,coulthard,red_bull,14,11,0.0,10,66,+1 Lap,10
1769,2006_12,speed,toro_rosso,21,12,0.0,19,66,+1 Lap,22
1770,2006_12,webber,williams,9,13,0.0,11,59,Water leak,11
1771,2006_12,sato,super_aguri,22,14,0.0,17,38,Gearbox,19
1772,2006_12,villeneuve,bmw_sauber,17,15,0.0,13,30,Accident,14
1773,2006_12,barrichello,honda,11,16,0.0,6,18,Engine,6
1774,2006_12,heidfeld,bmw_sauber,16,17,0.0,15,9,Brakes,16
1775,2006_12,rosa,mclaren,4,18,0.0,9,2,Fuel pump,9
1776,2006_12,yamamoto,super_aguri,23,19,0.0,22,1,Driveshaft,21
1777,2006_12,rosberg,williams,10,20,0.0,14,0,Accident,15
1778,2006_12,albers,mf1,19,21,0.0,21,66,Disqualified,18
1779,2006_12,monteiro,mf1,18,22,0.0,18,66,Disqualified,20
1780,2006_13,button,honda,12,1,10.0,14,70,Finished,4
1781,2006_13,rosa,mclaren,4,2,8.0,4,70,Finished,5
1782,2006_13,heidfeld,bmw_sauber,16,3,6.0,10,70,Finished,11
1783,2006_13,barrichello,honda,11,4,5.0,3,70,Finished,3
1784,2006_13,coulthard,red_bull,14,5,4.0,12,69,+1 Lap,13
1785,2006_13,ralf_schumacher,toyota,7,6,3.0,6,69,+1 Lap,7
1786,2006_13,massa,ferrari,6,7,2.0,2,69,+1 Lap,2
1787,2006_13,michael_schumacher,ferrari,5,8,1.0,11,67,Track rod,12
1788,2006_13,monteiro,mf1,18,9,0.0,16,67,+3 Laps,16
1789,2006_13,albers,mf1,19,10,0.0,22,67,+3 Laps,21
1790,2006_13,speed,toro_rosso,21,11,0.0,20,66,+4 Laps,19
1791,2006_13,trulli,toyota,8,12,0.0,8,65,Engine,9
1792,2006_13,sato,super_aguri,22,13,0.0,19,65,+5 Laps,20
1793,2006_13,alonso,renault,1,14,0.0,15,51,Driveshaft,15
1794,2006_13,raikkonen,mclaren,3,15,0.0,1,25,Collision,1
1795,2006_13,liuzzi,toro_rosso,20,16,0.0,17,25,Collision,17
1796,2006_13,rosberg,williams,10,17,0.0,18,19,Electrical,18
1797,2006_13,fisichella,renault,2,18,0.0,7,18,Spun off,8
1798,2006_13,klien,red_bull,15,19,0.0,13,6,Spun off,14
1799,2006_13,webber,williams,9,20,0.0,5,1,Accident,6
1800,2006_13,yamamoto,super_aguri,23,21,0.0,21,0,Engine,22
1801,2006_13,kubica,bmw_sauber,17,22,0.0,9,69,Disqualified,10
1802,2006_14,massa,ferrari,6,1,10.0,1,58,Finished,1
1803,2006_14,alonso,renault,1,2,8.0,3,58,Finished,3
1804,2006_14,michael_schumacher,ferrari,5,3,6.0,2,58,Finished,2
1805,2006_14,button,honda,12,4,5.0,6,58,Finished,7
1806,2006_14,rosa,mclaren,4,5,4.0,11,58,Finished,12
1807,2006_14,fisichella,renault,2,6,3.0,4,58,Finished,4
1808,2006_14,ralf_schumacher,toyota,7,7,2.0,15,58,Finished,5
1809,2006_14,barrichello,honda,11,8,1.0,13,58,Finished,14
1810,2006_14,trulli,toyota,8,9,0.0,12,57,+1 Lap,13
1811,2006_14,webber,williams,9,10,0.0,9,57,+1 Lap,10
1812,2006_14,klien,red_bull,15,11,0.0,10,57,+1 Lap,11
1813,2006_14,kubica,bmw_sauber,17,12,0.0,8,57,+1 Lap,9
1814,2006_14,speed,toro_rosso,21,13,0.0,17,57,+1 Lap,18
1815,2006_14,heidfeld,bmw_sauber,16,14,0.0,5,56,+2 Laps,6
1816,2006_14,coulthard,red_bull,14,15,0.0,16,55,Gearbox,17
1817,2006_14,albers,mf1,19,16,0.0,22,46,Spun off,16
1818,2006_14,sato,super_aguri,22,17,0.0,21,41,+17 Laps,22
1819,2006_14,rosberg,williams,10,18,0.0,14,25,Water leak,15
1820,2006_14,yamamoto,super_aguri,23,19,0.0,20,23,Spun off,21
1821,2006_14,liuzzi,toro_rosso,20,20,0.0,18,12,Spun off,19
1822,2006_14,raikkonen,mclaren,3,21,0.0,7,1,Collision,8
1823,2006_14,monteiro,mf1,18,22,0.0,19,0,Collision,20
1824,2006_15,michael_schumacher,ferrari,5,1,10.0,2,53,Finished,2
1825,2006_15,raikkonen,mclaren,3,2,8.0,1,53,Finished,1
1826,2006_15,kubica,bmw_sauber,17,3,6.0,6,53,Finished,6
1827,2006_15,fisichella,renault,2,4,5.0,9,53,Finished,9
1828,2006_15,button,honda,12,5,4.0,5,53,Finished,5
1829,2006_15,barrichello,honda,11,6,3.0,8,53,Finished,8
1830,2006_15,trulli,toyota,8,7,2.0,11,53,Finished,11
1831,2006_15,heidfeld,bmw_sauber,16,8,1.0,3,53,Finished,3
1832,2006_15,massa,ferrari,6,9,0.0,4,53,Finished,4
1833,2006_15,webber,williams,9,10,0.0,19,53,Finished,19
1834,2006_15,klien,red_bull,15,11,0.0,16,52,+1 Lap,16
1835,2006_15,coulthard,red_bull,14,12,0.0,14,52,+1 Lap,14
1836,2006_15,speed,toro_rosso,21,13,0.0,15,52,+1 Lap,15
1837,2006_15,liuzzi,toro_rosso,20,14,0.0,17,52,+1 Lap,17
1838,2006_15,ralf_schumacher,toyota,7,15,0.0,13,52,+1 Lap,13
1839,2006_15,sato,super_aguri,22,16,0.0,21,51,+2 Laps,21
1840,2006_15,albers,spyker_mf1,19,17,0.0,18,51,+2 Laps,18
1841,2006_15,monteiro,spyker_mf1,18,18,0.0,20,44,Brakes,20
1842,2006_15,alonso,renault,1,19,0.0,10,43,Engine,10
1843,2006_15,rosa,mclaren,4,20,0.0,7,20,Engine,7
1844,2006_15,yamamoto,super_aguri,23,21,0.0,22,18,Hydraulics,22
1845,2006_15,rosberg,williams,10,22,0.0,12,9,Driveshaft,12
1846,2006_16,michael_schumacher,ferrari,5,1,10.0,6,56,Finished,6
1847,2006_16,alonso,renault,1,2,8.0,1,56,Finished,1
1848,2006_16,fisichella,renault,2,3,6.0,2,56,Finished,2
1849,2006_16,button,honda,12,4,5.0,4,56,Finished,4
1850,2006_16,rosa,mclaren,4,5,4.0,7,56,Finished,7
1851,2006_16,barrichello,honda,11,6,3.0,3,56,Finished,3
1852,2006_16,heidfeld,bmw_sauber,16,7,2.0,8,56,Finished,8
1853,2006_16,webber,williams,9,8,1.0,14,56,Finished,14
1854,2006_16,coulthard,red_bull,14,9,0.0,12,56,Finished,12
1855,2006_16,liuzzi,toro_rosso,20,10,0.0,13,55,+1 Lap,13
1856,2006_16,rosberg,williams,10,11,0.0,15,55,+1 Lap,15
1857,2006_16,doornbos,red_bull,15,12,0.0,10,55,+1 Lap,10
1858,2006_16,kubica,bmw_sauber,17,13,0.0,9,55,+1 Lap,9
1859,2006_16,speed,toro_rosso,21,14,0.0,11,55,+1 Lap,11
1860,2006_16,albers,spyker_mf1,19,15,0.0,22,53,+3 Laps,22
1861,2006_16,yamamoto,super_aguri,23,16,0.0,19,52,+4 Laps,19
1862,2006_16,ralf_schumacher,toyota,7,17,0.0,16,49,Oil pressure,16
1863,2006_16,massa,ferrari,6,18,0.0,20,44,Collision,20
1864,2006_16,trulli,toyota,8,19,0.0,17,38,Pneumatics,17
1865,2006_16,monteiro,spyker_mf1,18,20,0.0,18,37,Spun off,18
1866,2006_16,raikkonen,mclaren,3,21,0.0,5,18,Throttle,5
1867,2006_16,sato,super_aguri,22,22,0.0,21,55,Disqualified,21
1868,2006_17,alonso,renault,1,1,10.0,5,53,Finished,5
1869,2006_17,massa,ferrari,6,2,8.0,1,53,Finished,1
1870,2006_17,fisichella,renault,2,3,6.0,6,53,Finished,6
1871,2006_17,button,honda,12,4,5.0,7,53,Finished,7
1872,2006_17,raikkonen,mclaren,3,5,4.0,11,53,Finished,11
1873,2006_17,trulli,toyota,8,6,3.0,4,53,Finished,4
1874,2006_17,ralf_schumacher,toyota,7,7,2.0,3,53,Finished,3
1875,2006_17,heidfeld,bmw_sauber,16,8,1.0,9,53,Finished,9
1876,2006_17,kubica,bmw_sauber,17,9,0.0,12,53,Finished,12
1877,2006_17,rosberg,williams,10,10,0.0,10,52,+1 Lap,10
1878,2006_17,rosa,mclaren,4,11,0.0,13,52,+1 Lap,13
1879,2006_17,barrichello,honda,11,12,0.0,8,52,+1 Lap,8
1880,2006_17,doornbos,red_bull,15,13,0.0,18,52,+1 Lap,18
1881,2006_17,liuzzi,toro_rosso,20,14,0.0,15,52,+1 Lap,15
1882,2006_17,sato,super_aguri,22,15,0.0,20,52,+1 Lap,20
1883,2006_17,monteiro,spyker_mf1,18,16,0.0,21,51,+2 Laps,21
1884,2006_17,yamamoto,super_aguri,23,17,0.0,22,50,+3 Laps,22
1885,2006_17,speed,toro_rosso,21,18,0.0,19,48,Steering,19
1886,2006_17,webber,williams,9,19,0.0,14,39,Accident,14
1887,2006_17,michael_schumacher,ferrari,5,20,0.0,2,36,Engine,2
1888,2006_17,coulthard,red_bull,14,21,0.0,17,35,Gearbox,17
1889,2006_17,albers,spyker_mf1,19,22,0.0,16,20,Driveshaft,16
1890,2006_18,massa,ferrari,6,1,10.0,1,71,Finished,1
1891,2006_18,alonso,renault,1,2,8.0,4,71,Finished,4
1892,2006_18,button,honda,12,3,6.0,14,71,Finished,14
1893,2006_18,michael_schumacher,ferrari,5,4,5.0,10,71,Finished,10
1894,2006_18,raikkonen,mclaren,3,5,4.0,2,71,Finished,2
1895,2006_18,fisichella,renault,2,6,3.0,6,71,Finished,6
1896,2006_18,barrichello,honda,11,7,2.0,5,71,Finished,5
1897,2006_18,rosa,mclaren,4,8,1.0,12,71,Finished,12
1898,2006_18,kubica,bmw_sauber,17,9,0.0,9,71,Finished,9
1899,2006_18,sato,super_aguri,22,10,0.0,19,70,+1 Lap,20
1900,2006_18,speed,toro_rosso,21,11,0.0,16,70,+1 Lap,17
1901,2006_18,doornbos,red_bull,15,12,0.0,22,70,+1 Lap,15
1902,2006_18,liuzzi,toro_rosso,20,13,0.0,15,70,+1 Lap,16
1903,2006_18,albers,spyker_mf1,19,14,0.0,17,70,+1 Lap,18
1904,2006_18,monteiro,spyker_mf1,18,15,0.0,21,69,+2 Laps,22
1905,2006_18,yamamoto,super_aguri,23,16,0.0,20,69,+2 Laps,21
1906,2006_18,heidfeld,bmw_sauber,16,17,0.0,8,63,Accident,8
1907,2006_18,coulthard,red_bull,14,18,0.0,18,14,Gearbox,19
1908,2006_18,trulli,toyota,8,19,0.0,3,10,Suspension,3
1909,2006_18,ralf_schumacher,toyota,7,20,0.0,7,9,Suspension,7
1910,2006_18,webber,williams,9,21,0.0,11,1,Collision,11
1911,2006_18,rosberg,williams,10,22,0.0,13,0,Collision,13
1912,2007_1,raikkonen,ferrari,6,1,10.0,1,58,Finished,1
1913,2007_1,alonso,mclaren,1,2,8.0,2,58,Finished,2
1914,2007_1,hamilton,mclaren,2,3,6.0,4,58,Finished,4
1915,2007_1,heidfeld,bmw_sauber,9,4,5.0,3,58,Finished,3
1916,2007_1,fisichella,renault,3,5,4.0,6,58,Finished,6
1917,2007_1,massa,ferrari,5,6,3.0,22,58,Finished,16
1918,2007_1,rosberg,williams,16,7,2.0,12,57,+1 Lap,12
1919,2007_1,ralf_schumacher,toyota,11,8,1.0,9,57,+1 Lap,9
1920,2007_1,trulli,toyota,12,9,0.0,8,57,+1 Lap,8
1921,2007_1,kovalainen,renault,4,10,0.0,13,57,+1 Lap,13
1922,2007_1,barrichello,honda,8,11,0.0,16,57,+1 Lap,17
1923,2007_1,sato,super_aguri,22,12,0.0,10,57,+1 Lap,10
1924,2007_1,webber,red_bull,15,13,0.0,7,57,+1 Lap,7
1925,2007_1,liuzzi,toro_rosso,18,14,0.0,19,57,+1 Lap,20
1926,2007_1,button,honda,7,15,0.0,14,57,+1 Lap,14
1927,2007_1,davidson,super_aguri,23,16,0.0,11,56,+2 Laps,11
1928,2007_1,sutil,spyker,20,17,0.0,20,56,+2 Laps,21
1929,2007_1,wurz,williams,17,18,0.0,15,48,Collision,15
1930,2007_1,coulthard,red_bull,14,19,0.0,18,48,Collision,19
1931,2007_1,kubica,bmw_sauber,10,20,0.0,5,36,Gearbox,5
1932,2007_1,speed,toro_rosso,19,21,0.0,17,28,Puncture,18
1933,2007_1,albers,spyker,21,22,0.0,21,10,Accident,22
1934,2007_2,alonso,mclaren,1,1,10.0,2,56,Finished,2
1935,2007_2,hamilton,mclaren,2,2,8.0,4,56,Finished,4
1936,2007_2,raikkonen,ferrari,6,3,6.0,3,56,Finished,3
1937,2007_2,heidfeld,bmw_sauber,9,4,5.0,5,56,Finished,5
1938,2007_2,massa,ferrari,5,5,4.0,1,56,Finished,1
1939,2007_2,fisichella,renault,3,6,3.0,12,56,Finished,12
1940,2007_2,trulli,toyota,12,7,2.0,8,56,Finished,8
1941,2007_2,kovalainen,renault,4,8,1.0,11,56,Finished,11
1942,2007_2,wurz,williams,17,9,0.0,19,56,Finished,20
1943,2007_2,webber,red_bull,15,10,0.0,10,56,Finished,10
1944,2007_2,barrichello,honda,8,11,0.0,22,55,+1 Lap,19
1945,2007_2,button,honda,7,12,0.0,15,55,+1 Lap,15
1946,2007_2,sato,super_aguri,22,13,0.0,14,55,+1 Lap,14
1947,2007_2,speed,toro_rosso,19,14,0.0,17,55,+1 Lap,17
1948,2007_2,ralf_schumacher,toyota,11,15,0.0,9,55,+1 Lap,9
1949,2007_2,davidson,super_aguri,23,16,0.0,18,55,+1 Lap,18
1950,2007_2,liuzzi,toro_rosso,18,17,0.0,16,55,+1 Lap,16
1951,2007_2,kubica,bmw_sauber,10,18,0.0,7,55,+1 Lap,7
1952,2007_2,rosberg,williams,16,19,0.0,6,42,Hydraulics,6
1953,2007_2,coulthard,red_bull,14,20,0.0,13,36,Brakes,13
1954,2007_2,albers,spyker,21,21,0.0,20,7,Engine,21
1955,2007_2,sutil,spyker,20,22,0.0,21,0,Collision,22
1956,2007_3,massa,ferrari,5,1,10.0,1,57,Finished,1
1957,2007_3,hamilton,mclaren,2,2,8.0,2,57,Finished,2
1958,2007_3,raikkonen,ferrari,6,3,6.0,3,57,Finished,3
1959,2007_3,heidfeld,bmw_sauber,9,4,5.0,5,57,Finished,5
1960,2007_3,alonso,mclaren,1,5,4.0,4,57,Finished,4
1961,2007_3,kubica,bmw_sauber,10,6,3.0,6,57,Finished,6
1962,2007_3,trulli,toyota,12,7,2.0,9,57,Finished,9
1963,2007_3,fisichella,renault,3,8,1.0,7,57,Finished,7
1964,2007_3,kovalainen,renault,4,9,0.0,12,57,Finished,12
1965,2007_3,rosberg,williams,16,10,0.0,10,57,Finished,10
